,Unnamed: 0,judul,link,bahan,bumbu,metode
2043,2043,Pempek Lenjer Ikan Tenggiri,https://resepmamiku.com/pempek-lenjer-ikan-tenggiri-liuin85,"500 gr daging ikan tenggiri, haluskan
250 ml air es
1 butir telur
3 sdt Garam
1 sdt Gula
1 sdt Merica
1 sdm minyak goreng
20 gr tepung terigu segitiga biru
350 gr tepung sagu tani (liauw liong pit)
Add:
Tepung sagu tani secukupnya untuk baluran membentuk pempek",,"1. Campurkan semua bahan diatas secara bertahap sambil diaduk hingga tercampur rata.
2. Stelah itu bentuk pempek lenjer dgn cara menaburkan sedikit tepung sagu diatas talenan lalu letakkan adonan secukupnya dan bentuk lonjong memanjang. Besarnya pempek bebas sesuai selera.
3. Terakhir, rebus pempek dalam air mendidih hingga pempek matang. Setelah itu angkat dan tiriskan.
4. Pempek lenjer ini bisa disajikan 2 versi yaitu rebus dan goreng, jgn lupa pake cuko pempeknya juga yaaa biar makin nikmat
Note: untuk takaran gula garam merica boleh sesuaikan dgn selera masing-masing juga ya"
2044,2044,Tumis Ayam Jamur Saus Pedas,https://resepmamiku.com/tumis-ayam-jamur-saus-pedas-yscooking,"1 paha ayam fillet potong kotak
1 pak jamur shimeji
1 batang daun bawang iris serong
1 sdm saus tiram
Garam, merica","6 bawmer
4 bawput
5 cabe merah","1. Bumbui ayam dgn sedikit kecap asin, merica dan 1 sdt maizena. Sisihkan
2. Tumis ayam sampai berubah warna. Lalu angkat
3. Di wajan yg sama tumis bumbu halus hingga wangi dan berminyak. Masukkan ayam dan jamur, beri bumbu, aduk rata
4. Masukkan daun bawang, angkat dan sajikan."
2045,2045,Mama Hot Sauce,https://resepmamiku.com/mama-hot-sauce-rachelviann,"100 gr cabe kering(merah rawit)
Minyak sesuai selera
1 sdt garam(sesuaikan selera)
1 sdt kaldu jamur
1 sdt gula pasir4 sdm Lada Sichuan/Sichuan Peppercorns
2 batang kayu manis (10 cm)
5 butir pekak/kembang lawang
6 butir kapulaga
10 siung bawang putih geprek(aku tanpa di kupas)",,"Sangrai cabe kering tanpa minyak sebentar saja asal wangi/boleh di oven sebentar lalu blender kasar beri garam,gula dan kaldu jamur lalu sisihkan
Siapkan bahan B,sangrai bahan B kecuali bawang putih.Sangarai sampai harum(Jangan gosong pakai api sedang saja)
Setalah harum,tuang minyak secukupnya (agak banyak sampai terendam)biarkan minyak panas dan aroma rempaj keluar
Masukan bawang putih geprek, aduk2 sampai aroma nya kuat keluar
Setelah minyak panas tuang ke dalam cabe halus sambil di saring
Tiriskan bahan B lalu blender sampai halus
Masukan rempah2 yg sdh di blender sesuai selera aduk rata lalu koreksi rasa
Tambahkan bila kurang rasa sesuai selera
Setelah dingin masukan minyak cabai kendalam botol yg tertutup rapat. simpan di suhu ruang tahan sampai 3 bulan lebih"
2046,2046,Tumis Usus Cabai Hijau,https://resepmamiku.com/tumis-usus-cabai-hijau-dita_dwistyani,"300 gr usus (rebus dengan jahe)
1 bh tomat hijau","3 siung bawang merah
2 siung bawang putih
100 gr cabai hijau (mix cabai keriting dan cabai hijau besar
2 rs jahe1 lbr daun salam
1⁄2 sdt garam
1⁄2 sdt kaldu jamur
1⁄4 sdm blok gula merah10 gr","1. Marinasi ikan dengan perasan lemon
2. Didihkan 500 ml air, masukkan bumbu halus bersama sereh,lengkuas, daun salam dan aduk merata
3. Setelah mendidih masukkan ikan, beri garam,gula,kaldu jamur dan air asam
4. Aduk perlahan, sesekali balik ikan agar matang dikedua sisinya
5. Sesaat akan diangkat masukkan irisan tomat dan cabai rawit hijau
6. Jangan lupa koreksi rasa dan siap disajikan"
2047,2047,Chicken Steak,https://resepmamiku.com/chicken-steak-indahdapur,"1kg paha ayam tanpa tulang, tusuk2 dengan garpu kedua sisinya
1 sdm butter
1/2 siung bawang bombay, potong dadu kecil
1 sdm tepung terigu/ 1 sdm tepung maizena larutkan dengan 3 sdm air
/ 200 ml air/ secukupnya",,"1. Campur semua bahan saus, aduk hingga tercampur rata.
2. Masukkan -/ 25 sdm saus BBQ ke dalam ayam, marinasi semalaman.
3. Grill ayam dengan api sedang (posisi kulit menghadap bawah, karena akan mengeluarkan minyak dengan sendirinya) sambil dioles dengan sisa saus BBQ di ke-2 sisinya, grill -/ 3 menit per sisi/ hingga matang.
4. Saus Siraman : panaskan butter, tumis bawang bombay hingga harum. Masukkan tepung terigu, tumis hingga tepung matang. Masukkan sisa saus BBQ & beri air, masak hingga mengental.
5. Sajikan chicken steak dengan pelengkap & saus siraman."
2048,2048,Asparagus Kepiting,https://resepmamiku.com/asparagus-kepiting-monmon_mon2,"Minyak
2siung bawang putih (cincang halus)
Jahe 2cm (geprek)
100gr kepiting kupas
900ml air
80gr jagung pipil
Garam secukupnya
Kaldu bubuk seikhlasnya
2sdm kecap ikan
2sdm minyak wijen
2-3sdm Maizena (larutkan dengan air)
1btr telur 1 btr putih telur (kocok lepas)
Lada secukupnya",,"1. Tumis bawang putih dan jahe hingga harum
2. Masukkan kepiting masak sebentar hingga berubah warna lalu tuang air dan biarkan hingga mendidih
3. Masukkan jagung, garam, kaldu, lada, kecap ikan, minyak wijen dan aduk2 masak hingga jagung matang
4. Masukkan telur lalu langsung aduk2 ya
5. Masukkan larutan maizena , kecilkan api lalu aduk hingga mengental dan mendidih sebentar saja.
6. Matikan kompor, angkat dan sajikan selagi hangat
Selamat mencoba"
2049,2049,Radish Ribs Soup,https://resepmamiku.com/radish-ribs-soup-yscooking,"500gr tulang iga/ ayam kampung
2 buah lobak, potong2, rebus dgn sedikit garam
4 siung bawput
1 batang daun bawang
Kaldu bubuk bila suka
2sdm kecap asin
1sdm kecap ikan
Garam, merica
1 sdt minyak wijen",,"1. Rebus daging dgn bawang putih sampai empuk.
2. Masukkan lobak dan bumbu kecuali minyak wijen.
3. Didihkan kembali, masukkan daun bawang dan minyak wijen. Sajikan hangat."
2050,2050,Pepes Ayam Kemangi Mayo,https://resepmamiku.com/pepes-ayam-kemangi-mayo-monmon_mon2,"Bahan bumbu halus:
5 buah cabai rawit
2 batang sereh
3 buah cabai merah
5 siung bawang putih
4 siung bawang merah
1 ruang lengkuas
1 ruas jahe
Bahan:
2 paha Ayam
1 sdt garam
1 sdm gula
1 sdt garam
1 sdt merica
2 buah tomat
1 lembar daun salam
3 lembar daun jeruk
4 lembar Daun pisang
1⁄2 ikat daun kemangi
120ml air
3sdm mayonaise pedas @maestromayonais",,"1. Masukkan bawang merah, bawang putih, jahe, lengkuas, cabai rawit, cabai, merah besar ke
dalam blender, beri minyak, blender hingga halus.
2. Tumis bumbu halus hingga matang bersama sereh, daun jeruk, dan daun salam.
3. Masukkan mayonaise @maestromayonais , ayam , air, garam. merica, gula masak hingga air menyusut.
4. Ambil daun pisang, susun daun kemangi, tomat, cabai rawit, dan ayam yang telah dimasak,
bungkus dan kunci dengan tusuk gigi.
5. Lalu panggang diwajan hingga harum, sajikan."
2051,2051,Ayam Karage,https://resepmamiku.com/ayam-karage-annasupriyanto,"400 gr filet paha ayam
Tepung terigu secukupnya
Lada garam halus secukupnya
Air secukupnya
1 btr telur/putihnya aja (jika mau pakai telur)2 sdm kecap manis
2 siung bawang putih halus
3 sdm saos sambel
3 sdm saos tomat
1 sdm saos tiram
1 sdt saos teriyaki jika suka /kecap inggris
1 sdt tepung sagu/tapioka larutkan dgn 3 sdm air .
Garam gula pasir dan bubuk kaldu secukupnya
100 mll air .",,"1. Filet sdh di cuci bersih potong kasi perasan jeruk nipis dan sedikit garam
2. Tepung terigu garam lada halus aduk rata sisihkan
3. Celup potongan ayam ke dlm air kemudian ketepung kemudian ke dlm air baru terakhir ketepung sambil di cubit dgn ujung jari, lanjut hingga abis
4. Siapkan minyak panas goreng ayam hingga kekuningan
5. Tumis bawang putih hingga harum masukan air kecap manis dll nya aduk rata tambahkan air sagu aduk rata koreksi rasa jika sdh pas masukan ayam aduk hingga mengental
6. Angkat sajikan dgn nasi hangat
Happy cooking"
2052,2052,Kare Ayan Pedas,https://resepmamiku.com/kare-ayan-pedas-fifinimartiyana,"500 gr Ayam
2 lbr Daun Salam
1 btg Serai,geprek
1 ruas Lengkuas,geprek
1 bks Santan (65 ml)
Air secukupnya
Garam,gula pasir,kaldu bubuk secukupnya","5 bh Bawang Merah
3 bh Bawang Putih
2 btr Kemiri
3 bh Cabe Merah
1/2 sdt Ketumbar
1/4 sdt Jinten
1 sdt Merica
1 ruas Kunyit","1.Tumis Bumbu halus dengan daun salam,serai,lengkuas hingga harum masukan ayam aduk aduk hingga berubah warna
2. Tambahkan air masak hingga mendidih,masukan santan aduk,tambahkan garam,gula pasir,kaldu bubuk,masak hingga ayam matang kuah mengental,sajikan"
2053,2053,Gongso Ati Ampela,https://resepmamiku.com/gongso-ati-ampela-fifinimartiyana,"4 pasang Ati Ampela
1 sdm Kecap Manis
Garam
Gula Pasir
Kaldu Bubuk
Air secukupnya","2 lbr Daun Salam
2 lbr Daun Jeruk
1 ruas Lengkuas
1 ruas Jahe3 bh Bawang Merah6bh Bawang Merah
4 bh Bawang Putih
3 bh Cabe Merah
2 bh Cabe Rawit Merah
1 ruas Kunyit","1. Cuci bersih ati ampela,lalu rebus bersama bumbu cemplung hingga matang,tiriskan lalu potong sesuai selera
2. Panaskan minyak tumis bumbu iris,lalu masukan ati ampela goreng hingga agak kering,angkat tiriskan
3. Tumis bumbu halus menggunakan sisa minyak menggoreng ati ampela,masukan ati ampela tambahkan air,kecap manis,garam,gula pasir kaldu bubuk,masak hingga kuah menyusut,koreksi rasa,sajikan bersama taburan bawang goreng"
2054,2054,Kangkung Teriyaki Plus Bakso,https://resepmamiku.com/kangkung-teriyaki-plus-bakso-citra_haries,"1 ikat kangkung
3 siung bawang putih (iris tipis)
1 buah cabai merah besar (iris serong)
2 buah cabai rawit / sesuai selera (iris2)
3 buah bakso sapi (iris2)
1 buah tomat merah (iris2)
1 sdm saus teriyaki
1 sdt kecap manis
1 sdt kecap ikan
Secukupnya garam, kaldu jamur dan gula
Sedikit air",,"panaskan sedikit minyak, tumis bawang putih sampai wangi. Masukkan cabe2an tumis sampai layu, lalu masukkan bakso dan tomat, tumis sebentar
Masukkan kangkung, ungkep sebentar.
Masukkan air, garam, gula, kaldu jamur, saus teriyaki, kecap ikan dan kecap manis
Masak sampai kangkung layu. Sajikan"
2055,2055,Ikan Goreng Saus Lada Hitam,https://resepmamiku.com/ikan-goreng-saus-lada-hitam-matthewmaureen,"1 ekor ikan kue di fillet, tulangnya jgn dibuang
1 bh jeruk nipis
6 sdm tepung terigu untuk Baluran2 siung bawang putih
Garam, kaldu jamur secukupnya
Minyak wijen secukupnya1/2 sdt dalam butir tumbuk kasar
1/2 bh paprika hijau potong asal
2 siung bawang putih parut
1 sdm saus tiram
1 sdm kecap manis
Larutan maizena secukupnya
Garam, kaldu jamur, gula, air secukupnya",,"1. Cuci bersih potongan ikan lalu beri perasan jeruk nipis aduk rata. Kemudian masukkan bahan marinasi aduk rata. Simpan dalam kulkas 1 jam
2. Keluarkan ikan lalu aduk sebentar kemudian masukkan tepung aduk-aduk asal.
3. Goreng hingga golden brown, gunakan api sedang angkat tiriskan tata dalam piring saji.1. Tumis bawang putih hingga harum tambahkan air aduk rata. Masukkan lada hitam, saus tiram, kecap manis, garam, kaldu jamur, gula aduk rata.
2. Tuang larutan maizena aduk-aduk hingga agak kental masukan potongan paprika aduk-aduk lagi hingga layu.
3. Koreksi rasa, angkat siram di atas ikan goreng. Sajikan"
2056,2056,Tumis Genjer Tempe,https://resepmamiku.com/tumis-genjer-tempe-mariaulfah1357,"2 ikat genjer, siangi & potong-potong
1 papan tempe, tumbuk kasar
1 buah tomat, iris
Garam & gula merah secukupnya
Air secukupnya
Minyak untuk menumis","4 siung bawang putih
4 siung bawang merah
4 buah cabe merah
Sedikit terasi","1. Rebus genjer di air mendidih, sebentar saja lalu angkat & tiriskan.
2. Tumis bumbu halus sampai matang, masukkan tempe, aduk-aduk sebentar lalu beri air, aduk. Masukkan tomat, garam & gula merah, aduk. Setelah mendidih, masukkan genjer, aduk-aduk sebentar lalu angkat."
2057,2057,Gyeran Mary,https://resepmamiku.com/gyeran-mary-christinsetiorini,"3 btr telur
1 bj wortel ukuran kecil
1 btg daun bawang
1 bj tomat ukuran kecil
Garam secukupnya
Rumput laut panggang secukupnya",,"1. Kupas dan potong kecil2 wortel (me saya rebus sebentar)
2. Rajang daun bawang, potong2 tomat.
3. Kocok telur, tambahkan wortel, daun bawang, tomat dan garam.
4. Panaskan wajan tambahkan sedikit minyak sayur, dadar telur, lalu gulung tambahkan sisa telur disebelahnya lalu gulung lagi, diadonan terakhir tambahkan rumput laut panggang lalu gulung lagi.
5. Potong 2 lalu sajikan."
2058,2058,Beberuk Terong,https://resepmamiku.com/beberuk-terong-dapur_izma,"5 buah terong bulat
2 Lenjer kacang panjang, iris halus
4 siung bawang merah, iris tipis
2 buah cabe merah keriting, iris tipis
2 buah jeruk limau
Secukupnya air
Secukupnya garam","4 siung bawang merah
1 Siung bawang putih
5 buah cabe merah keriting
5 buah cabe rawit merah
1 Buah tomat
2 cm kencur
1 sdm gula merah
1 sdt terasi","Siapkan air matang, beri sedikit garam, potong-potong terong lalu rendam dalam larutan garam tadi. Tiriskan.
Campurkan terong, kacang panjang, irisan cabe merah dan bawang merah dalam mangkuk. Aduk rata dan sisihkan.
Panaskan sedikit minyak, tumis bumbu halus sampai matang, angkat lalu tuang ke dalam mangkuk berisi terong, bumbui garam dan perasan jeruk limau, aduk rata. Koreksi rasa. Sajikan."
2059,2059,Soya Chicken And Potatoes,https://resepmamiku.com/soya-chicken-and-potatoes-yscooking,"1 ekor ayam kampung potong2
1 buah kentang besar potong2
4 siung bawput cincang
1/2 bawang bombay iris4 sdm kecap manis
2 sdm kecap asin
2 sdm saus tiram
1 sdt minyak wijen
1/2 sdt merica
2 sdm.gula pasir
Garam",,"1. Tumis bawput sampai harum, masukkan bombay. Setelah agak layu masukkan ayam
2. Masak sampai ayam pucat, lalu tuang saus. Aduk sampai merata. Masak dgn api kecil selama 15 mnt sambil sesekali diaduk sampai saus meresap.
3. Tuang air sampai 3/4 tumisan, masukkan kentang
4. Lanjutkan memasak sampai ayam empuk"
2060,2060,Perkedel Kentang Daging Sapi,https://resepmamiku.com/perkedel-kentang-daging-sapi-annasupriyanto,"1 kg kentang
100 gr daging sapi cincang /kornet daging sapi
2 sdm bawang goreng
2 btg daun bawang iris halus
1 kuning telur
1 putih telur kocok rata
Garam gula pasir bubuk kaldu daging secukupnya
Oil @bertolli secukupnya","4 siung bawang putih
3 siung bawang merah
1 btr biji pala
1/2 sdt lada","1. Goreng kentang hingga matang angkat tiriskan
2. Goreng bumbu halus sisihkan
3. Tumbuk kentang hingga alus tambahkan 1 kuning telur daging cincang garam gula pasir bubuk kaldu daun bawang bawang goreng dan bumbu halus aduk rata
4. Bentuk kentang hingga selesai kemudian celupkan ke dlm kocokan putih telur kemudian goreng dgn api sedang
5. Jangan terlalu lama dlm menggoreng dan cukup sekali balik supaya kentang cantik dan tidak hancur ."
2061,2061,Nasi Bento Ayam Saus Tiram,https://resepmamiku.com/nasi-bento-ayam-saus-tiram-friel_sit,"300 gram nasi pulen
1 lembar nori",,"Tumis bawang sampai layu.
Masukkan ayam, tumis sampai berubah warna.
Masukkan saus dan merica, aduk sampai ayam terbalut saus. Koreksi rasa. Bubuhi garam jik rasanya belum pas. Siap di sajikan."
2062,2062,Semur Sayap Ayam,https://resepmamiku.com/semur-sayap-ayam-debbie_ariesthea,"500 gr Sayap ayam
2 bh Kentang
1 buah Jeruk nipis
5 btr Bawang merah, iris tipis
2 lbr Daun salam
1/4 bh Buah pala
2 cm Kayu manis
3 bh Cengkeh
5 sdm Kecap manis (sesuai selera)
500 ml Air
Secukupnya Garam, kaldu jamur dan gula","4 siung Bawang putih
3 btr Kemiri
2 cm Jahe bubuk
1/2 sdt Ketumbar
1/2 sdt Lada bubuk
1/4 sdt Jinten bubuk","1. Cuci bersih sayap ayam, lumuri dengan perasan air jeruk nipis dan beri sedikit garam. Diamkan sebentar. Lalu goreng ayam setengah matang.
2. Cuci dan potong2 kentang lalu goreng kentang setengah matang.
3. Tumis bawang merah iris sampai harum kecoklatan, lalu masukkan bumbu halus, daun salam, kayu manis, cengkeh dan pala aduk rata tumis sampai harum dan bumbu matang.
4. Tambahkan air, masukkan sayap ayam dan kentang.
5. Setelah mendidih tambahkan garam, kaldu jamur, gula dan kecap manis, masak sampai sayap ayam dan kentang empuk dan bumbu meresap."
2063,2063,Sausage Stew,https://resepmamiku.com/sausage-stew-yscooking,"4 buah sosis, iris
1 buah kentang
1 buah wortel
4 siung bawput cincang
1/2 bawang bombay potong kotak
1 sdm seledri
1 sdm mentega
1/2 sdm terigu","Kaldu bubuk
1/2 sdt gula
Garam, merica
1 sdm saus inggris","1. Tumis bawput dan bombay sampai harum, masukkan sosis, tumis sebentar
2. Masukkan wortel dan kentang, beri terigu dan mentega. Aduk merata
3. Masukkan bumbu, aduk rata lalu tuang air sampai menutup tumisan
4. Masak sampai sayuran matang. Menjelamg diangkat masukkan seledri. Sajikan hangat"
2064,2064,Ayam Chashu,https://resepmamiku.com/ayam-chashu-liuin85,"6 paha ayam fillet dengan kulit
Benang kasur
1 bonggol bawang putih utuh, belah 2
1⁄2 bawang bombai, potong
2 batang daun bawang, potong
1⁄2 jahe, iris
4 sdm minyak
800 ml air
50 ml kecap asin
50 ml mirin / jus apel
2 buah jamur shitake kering
2 lembar konbu / 2 sdm kecap ikan
Penyedap
1⁄2 sdt merica
3 sdm gula",,"1. Siapkan 6 lembar benang kasur lalu letakkan 3 paha ayam di atasnya kemudian gulung perlahan dan ikat ke 6 benang kasur di seluruh permukaan ayam
2. Panaskan minyak, masukkan bawang putih, jahe, bawang bombai, dan daun bawang lalu tumis hingga kecokelatan, masukkan ayam lalu seared seluruh permukaannya hingga kecokelatan kemudian glaze dengan jus apel/mirin
3. Masukkan air dan jamur shitake kering kedalam panci rebusan, bumbui dengan kecap asin, kecap ikan, merica, gula, dan penyedap. Masak hingga mendidih lalu kecilkan api dan masak hingga air berkurang dan rendam selama 3 jam sampai semalaman dan pastikan seluruh permukan ayam terendam
4. Bisa juga ditambahkan telur rebus yang dimasukkan ketika air chashu sudah dingin, rendam semalaman
5. Untuk minyak bawang gurih, cincang halus bawang merah dan bawang putih menggunakan chopper. Panaskan minyak lalu tumis bawang cincang dengan menggunakan api sedang-kecil sampai kekuningan kemudian tambahkan kecap asin dan penyedap lalu sisihkan
6. Setelah semalaman, angkat ayam dan telur kemudian panaskan kembali saus chashu
7. Lepaskan ikatan ayam, potong agak tebal dalam keadaan dingin lalu bisa di-panseared atau di-torch hingga kecoklatan dan sajikan dengan minyak bawang di atasnya
8. Siapkan nasi putih, letakkan ayam chashu dan telur diatasnya lalu beri minyak bawang dan saus chashu kemudian garnish dengan daun bawang iris dan cabai bubuk sesuai selera
9. Ayam chashu siap disajikan"
2065,2065,Tori Paitan Ramen,https://resepmamiku.com/tori-paitan-ramen-liuin85,"Kuah kaldu (untuk hasil 2-3 L):
1 kg sayap ayam, potong
1 jahe, iris
1 bawang bombai, potong
1 bonggol bawang putih utuh, belah 2
3 batang daun bawang, potong
4 jamur shitake kering
1 sdm lada hitam & lada putih, hancurkan
2 sdm kecap asin
2 sdm kecap ikan
1 sdm gula
2-4 sdt garam
Air secukupnya",,"1. Untuk kuah, panaskan minyak lalu tumis jahe, bawang putih, bawang bombai, dan daun bawang lalu masak hingga wangi kemudian masukkan sayap ayam yang sudah dipotong-potong, lada hitam dan putih yang sudah ditumbuk lalu masak hingga kecokelatan
2. Masukkan air dan jamur shitake kering, masak hingga ayam dan tulang menjadi lunak 3-4 jam menggunakan api sedang atau 1-2 jam menggunakan presto. Jika air mulai surut tambahkan lagi air secukupnya
3. Setelah ayam dan tulang lunak, sisihkan jamur shitake, bawang, dan jahe kemudian blender kaldu jangan terlalu halus kemudian saring. Sisa saringan bisa ditambahkan air lagi kemudian saring kembali dan masak lagi kaldu hingga mendidih lalu bumbui dengan kecap ikan, kecap asin, gula, dan garam
4. Untuk minyak bawang gurih, cincang halus bawang merah dan bawang putih menggunakan chopper. Panaskan minyak lalu tumis bawang cincang dengan menggunakan api sedang-kecil sampai kekuningan kemudian tambahkan kecap asin dan penyedap lalu sisihkan
5. Siapkan air mendidih, rebus mie hingga matang lalu pindahkan ke mangkuk dan siram dengan kuah kaldu beri ayam chashu, telur ramen, jamur lember, nori, dan minyak bawang di atasnya dan beri cabai bubuk sesuai selera
6. Tori Paitan Ramen siap disajikan"
2066,2066,Pempek Telur Mini,https://resepmamiku.com/pempek-telur-mini-birgittawang_,"500gr daging ikan giling.
250cc air es.
50cc putih telur.
350gr-400gr sagu tani (sesuaikan dgn adonan).
3siung bwg putih (haluskan).
Garam dan kaldu jamur secukupnya.
Isian : telur (sy, kocok).",,"Uleni ikan dgn putih telur air es.
Beri garam, kaldu jamur dan bwg putih uleni rata.
Mskkn sagu tani secukupnya aduk rata.
Bagi adonan @50gr.
Baluri talenan dan tangan dgn tpg sagu.
Bentuk silinder dan lubangi.
Mskkn telur tutup rapat.
Rebus diair mendidih yg tlh diberi sedikit garam.
Rebus sampai matang/mengapung.
Angkat dan tiriskan.
Sajikan saos hitam.
Semoga bermanfaat"
2067,2067,Gulai Telur Tahu,https://resepmamiku.com/gulai-telur-tahu-lisna_lisnawati71,"6 butir telur rebus
5 tahu kuning potong dua, goreng
2 lmbr daun salam
1 btg sereh geprek
2,5 sdm gula pasir
2 sdt kaldu bubuk (Royco sapi)
1 sdt garam
1 bks santan instan ukuran 65 mil
600 mil air","8 buah cabe merah keriting
3 buah cabe rawit merah
3 siung bawang merah
3 siung bawang putih
3 butir kemiri
1/2 sdt ketumbar bubuk
1/4 sdt kunyit bubuk","1. Goreng telur dan tahu, sisihkan
2. Tumis bumbu yang dihaluskan bersama daun salam dan sereh, Tumis dengan sedikit minyak goreng hingga matang dan harum
3. Tambahkan air, masak hingga mendidih, setelah mendidih masukkan tahu ,telur dan santan, masak lagi hingga mendidih, aduk sesekali agar Santan tidak pecah
4. Setelah mendidih masukan gula pasir, garam dan kaldu bubuk, cek rasa
5. Masak hingga airnya sedikit menyusut, angkat dan siap di sajikan"
2068,2068,Bawang Goreng,https://resepmamiku.com/bawang-goreng-liuin85,"1 kg bawang merah
Air garam secukupnya",,"Kupas bawang merah dan iris dengan tipis (saya pake chopper) 1 kg iris gak pake lama dah teriris siap goreng .
Panaskan minyak dengan api sedang
masukin bawang secukupnya ( jgn terlalu banyak biar matengnya bgs )
Masukin aer garam sekitar 2 sendok ( sesuai selera ) jgn takut ya minyak gak akan meletup setelah masukin aer garam jd aman
Goreng sampe bawangnya keliatan coklat tapi gak coklat bgt ya karna kalo pas diangkatnya dah coklat bgt nanti hasil akhirnya bs jd lebih coklat lagi…
Setelah diangkat kesaringan segera tuangin kewadah yg sudah dilapisin tisue goreng supaya bawangnya kering tanpa ada endapan minyak
Dah dingin siap masukin jar dan tutup rapat"
2069,2069,Pempek Kukus,https://resepmamiku.com/pempek-kukus-fransiskaailen,"250 gram daging ikan tenggiri halus
250 gram sagu tani ( tergantung selera klo aku suka agak kenyal )
3 siung bawang putih
250ml air esputih telur
Garam ,gula, penyedap jamur secukupnya10 buah cabai keriting
5 buah cabai rawit
3 siung bawang putih
1 sdm gula pasir sesuai selera
air jeruk kunci secukupnya
Garam secukupnya
150 ml Air matang (sesuai selera)",,"Masukkan dlm wadah daging ikan tenggiri bawang putih aduk rata
Masukkan air sedikit demi sedikit, uleni hingga rata, lalu tambahkan garam , penyedap jamur,gula, diuleni hingga tercampur rata
Tambahkan sagu sedikit demi sedikit di aduk smp tercampur rata, jgn tambahkan air setelah masuk sagu
Adonan pempek siap di bentuk, di talenan dan tangan di balur dgn tepung sagu, ambil adonan pempek bentuk panjang lonjong, pelan saja, jgn terlalu ditekan
Siapkan kukusan setelah mendidih kukus pempek sampai matang.Haluskan semua bahan jadi satu lalu masak dengan api kecil supaya tanak atau matang, koreksi rasa. Angkat dan kucuri dengan air kunci."
2070,2070,Lasagna Goreng Ala Penang,https://resepmamiku.com/lasagna-goreng-ala-penang-indahdapur,"10 lembar lasagna
150 gr udang kupas
150 gr ayam fillet, iris2
5 buah bakso ikan, potong2
2 butir telur, orak arik
1 buah wortel, potong korek api
3 lembar kol, rajang kasar
1/2 ikat kucai, potong2
5 buah cabai rawit merah, potong2
5 siung bawang putih, cincang
4 siung bawang merah, cincang
2 sdm chilli oil (resep ada di feed)
4 sdm minyak goreng
50 ml air rebusan pasta
Bahan Saus (campur rata) :
3 sdm kecap manis
1 sdm kecap asin
1 sdm kecap ikan
1 sdm minyak wijen
1 sdm saus tiram
1 sdt kaldu jamur
1/2 sdt merica
Sejumput garam, bila perlu",,"1. Rebus lasagna dengan air yg sudah diberi garam & minyak goreng secukupnya -/ 8 menit. Bilas dengan air dingin, kemudian potong jadi 6.
2. Panaskan minyak goreng, tumis duo bawang hingga harum.
3. Masukkan ayam, bakso, udang & wortel, tumis hingga ayam & udang berubah warna.
4. Masukkan lasagna, telur orak arik, chilli oil, bahan saus & beri sedikit air, aduk rata.
5. Terakhir masukkan kucai & kol, aduk sebentar saja hingga tercampur rata.
6. Koreksi rata & sajikan."
2071,2071,Udang Bbq Sambal Dabu Dabu,https://resepmamiku.com/udang-bbq-sambal-dabu-dabu-orincookies,"10 ekor udang besar
3 sdm saus smoky spicy bbq @red1hot1
Gatam secukupnya",,"1. Bersihkan udang lalu lumuri dengan air jeruk nipis diamkan 10 menit bilas. Beri garam secukupnya.
2. Lumuri udang dengan saus smoky spicy bbq hingga rata. Diamkan 15 menit
3. Pamaskam wajan teflon lalu masukan udang panggang udang sambil di olesi saus smoky spicy bbq dan di bolak balik
4. Untuk sambal dabu dabu. Campurkan semua baham ll
5. Udang siap di sajikan dengam sambal dabu dabu"
2072,2072,Mala Boiled Beef / Sichuan Boiled Beef,https://resepmamiku.com/mala-boiled-beef-sichuan-boiled-beef-rachelviann,"Bahan A
300 gr daging has dalam/tenderloin iris tipis2
1 sdt kecap asin
Sejumput garam
1 sdm minyak sayur
1 sdt maizena
1 butir telur/putih telur
Bahan B (cincang kasar/chopped)
1 sdm lada Sichuan
20 buah cabe merah kering
1 sdm minyak sayur
Bahan C
1 buah chinese letucce/romance/sayur kesukaan
2 batang daun bawang iris serong
1 sdm minyak sayur
Sejumput garam
Bahan C
3 sdm minyak sayur
1 sdt bawang putih cincang
2 slice jahe iris tipis
3 sdm Daubanjiang Fu Chi/Chili bean paste
Bahan tambahan
400 ml air putih
1 sdt kecap asin
1/2 sdt kaldu jamur
1/2 sdt lada bubuk
garam secukupnya
Sejumput gula
2 sdm larutan maizena airBahan B
1 sdt bawang putih cincang
50 ml minyak sayur panas(sesuai selera)
1 batang daun seledri/daun ketumbar iris 4 cm",,"Siapkan bahan A campur semua bahan lalu sisihkan
Siapakan bahan B sangrai hingga harum lalu cincang kasar(jangan over cook)
Siapkan bahan C potong sayur sesuai selera
Panaskan minyak lalu masukan sayur tumis sebentar beri garam aduk sebentar lalu tuang ke dalam mangkok tahan panas
Siapkan wajan tumis bahan C hingga harum lalu tuang air putih,beri garam,gula,kaldu jamur dan lada bubuk
Setelah mendidih masukan irisan daging sehelai demi sehelai sampai hbs
Masak sebentar lalu koreksi rasa,bila susah pas tuang latrutan maizena(kuah tdk terlalu kental)
Tuang kuah daging ke atas sayur, lalu beri beri topping cabe lada secara merata siram dgn minyak panas dan beri topping seledri/daun ketumbar
Sajikan selagi hangat"
